345,5.5,3.5,78.5,9.0,7.0,0.0,0.0,0.0
285,4.5,1.5,84.0,11.0,7.0,0.0,0.0,0.0
255,4.0,3.0,87.0,6.0,7.0,0.0,0.0,0.0
65,5.0,4.5,81.0,5.0,7.0,0.0,0.0,0.0
91,5.0,4.5,84.0,3.0,3.0,0.0,0.0,0.0
40,5.0,3.0,87.0,9.0,1.0,0.0,0.0,0.0
31,4.5,2.5,87.0,8.0,1.0,0.0,0.0,0.0
32,3.5,0.5,87.0,10.0,1.0,0.0,0.0,0.0
112,3.0,1.0,93.0,7.5,1.0,0.0,0.0,0.0
668,3.0,0.0,93.0,12.0,1.0,0.0,0.0,0.0
2267,4.5,2.0,84.0,10.0,1.0,0.0,0.0,0.0
4170,5.5,3.0,68.5,12.0,1.0,0.0,0.0,0.0
2123,7.5,4.5,61.5,16.0,2.0,0.0,0.0,0.0
1047,8.0,5.0,53.0,15.0,2.0,0.0,0.0,0.0
1030,9.5,7.0,41.5,17.0,2.0,0.0,0.0,0.0
1213,10.5,9.5,37.5,17.0,2.0,0.0,0.0,0.0
1272,11.0,11.0,38.0,18.5,1.0,0.0,0.0,0.0
1213,11.5,11.5,34.0,23.0,1.0,0.0,0.0,0.0
1278,12.0,12.0,34.0,24.0,1.0,0.0,0.0,0.0
1673,11.5,11.5,44.0,23.0,2.0,0.0,0.0,0.0
3041,11.0,11.0,48.5,28.0,2.0,0.0,0.0,0.0
2980,10.5,9.0,54.0,26.0,2.0,0.0,0.0,0.0
1733,10.5,9.0,56.0,25.0,2.0,0.0,0.0,0.0
990,10.0,7.0,60.0,27.0,2.0,0.0,0.0,0.0
659,10.0,7.0,64.5,24.0,7.0,0.0,0.0,0.0
569,9.0,6.0,76.0,24.0,7.0,0.0,0.0,0.0
312,9.0,6.0,73.5,23.0,2.0,0.0,0.0,0.0
151,8.0,4.5,82.0,24.0,7.0,0.0,0.0,0.0
82,7.5,4.0,79.0,24.0,7.0,0.0,0.0,0.0
63,7.0,3.5,76.0,22.0,2.0,0.0,0.0,0.0
46,7.0,3.0,78.5,22.0,2.0,0.0,0.0,0.0
53,7.0,3.0,68.5,25.0,1.0,0.0,0.0,0.0
101,6.0,2.0,71.0,21.0,1.0,0.0,0.0,0.0
564,6.0,2.0,66.0,25.0,1.0,0.0,0.0,0.0
1887,6.5,2.5,61.0,25.0,1.0,0.0,0.0,0.0
3669,7.5,3.5,61.5,28.0,2.0,0.0,0.0,0.0
1981,8.5,4.5,53.5,31.5,2.0,0.0,0.0,0.0
989,9.5,6.0,50.5,29.0,2.0,0.0,0.0,0.0
1051,10.5,8.5,45.0,33.0,2.0,0.0,0.0,0.0
1169,9.5,7.0,56.5,34.0,7.0,0.0,0.0,0.0
907,9.5,6.5,60.0,28.0,7.0,0.0,0.0,0.0
738,9.5,6.5,56.0,21.5,10.0,0.0,0.0,0.0
1041,9.0,5.0,64.0,30.5,7.0,0.0,0.0,0.0
1677,10.0,8.5,58.0,23.0,7.0,0.0,0.0,0.0
2845,11.0,11.0,45.5,29.0,2.0,0.0,0.0,0.0
2409,11.0,11.0,45.5,27.5,1.0,0.0,0.0,0.0
1513,10.0,7.5,46.5,20.5,1.0,0.0,0.0,0.0
998,10.0,7.5,52.5,20.5,1.0,0.0,0.0,0.0
596,9.0,6.5,56.0,16.5,1.0,0.0,0.0,0.0
460,8.5,7.0,55.5,10.0,1.0,0.0,0.0,0.0
395,8.0,6.0,62.0,11.0,1.0,0.0,0.0,0.0
332,7.0,5.0,68.5,11.0,1.0,0.0,1.0,0.0
222,6.5,4.5,68.5,9.0,1.0,0.0,1.0,0.0
157,6.0,4.0,71.0,11.0,1.0,0.0,1.0,0.0
127,5.5,3.5,73.5,9.0,1.0,0.0,1.0,0.0
69,5.0,3.0,76.0,8.0,1.0,0.0,1.0,0.0
61,5.0,2.5,76.0,10.0,1.0,0.0,1.0,0.0
127,5.0,3.0,76.0,8.0,1.0,0.0,1.0,0.0
263,6.0,3.5,73.5,11.0,1.0,0.0,1.0,0.0
512,8.0,6.0,66.0,9.0,1.0,0.0,1.0,0.0
890,9.5,8.0,60.0,10.0,2.0,0.0,1.0,0.0
1395,10.0,8.0,50.5,13.0,2.0,0.0,1.0,0.0
1858,11.0,11.0,41.0,17.0,1.0,0.0,1.0,0.0
2157,12.0,12.0,35.0,15.0,1.0,0.0,1.0,0.0
2178,12.0,12.0,35.0,15.0,1.0,0.0,1.0,0.0
2171,12.5,12.5,34.0,18.0,1.0,0.0,1.0,0.0
2172,13.0,13.0,33.5,13.0,1.0,0.0,1.0,0.0
2253,12.0,12.0,42.5,23.5,1.0,0.0,1.0,0.0
1976,11.5,11.5,41.0,18.5,1.0,0.0,1.0,0.0
1777,12.0,12.0,38.0,16.0,1.0,0.0,1.0,0.0
1429,11.5,11.5,45.5,15.0,1.0,0.0,1.0,0.0
1095,10.5,9.5,50.5,12.0,3.0,0.0,1.0,0.0
526,9.5,8.0,60.0,9.5,1.0,0.0,1.0,0.0
510,9.0,8.0,62.0,6.5,1.0,0.0,1.0,0.0
441,8.0,7.0,66.0,6.5,1.0,0.0,1.0,0.0
426,7.5,7.0,68.5,5.0,1.0,0.0,1.0,0.0
270,7.0,6.5,71.0,5.5,1.0,0.0,1.0,0.0
199,6.0,4.0,76.0,7.0,1.0,0.0,1.0,0.0
154,6.0,5.5,76.0,5.0,1.0,0.0,1.0,0.0
98,5.0,3.5,81.0,6.5,1.0,0.0,1.0,0.0
98,5.0,3.0,81.0,8.0,1.0,0.0,1.0,0.0
107,5.5,4.5,78.5,6.0,1.0,0.0,1.0,0.0
171,7.0,6.0,71.0,6.0,1.0,0.0,1.0,0.0
374,9.5,9.5,64.0,5.0,1.0,0.0,1.0,0.0
776,11.5,11.5,52.5,7.0,1.0,0.0,1.0,0.0
1344,13.0,13.0,44.0,11.0,1.0,0.0,1.0,0.0
1884,13.5,13.5,41.5,14.0,2.0,0.0,1.0,0.0
2365,14.5,14.5,36.5,15.0,1.0,0.0,1.0,0.0
2749,15.5,15.5,32.5,15.0,1.0,0.0,1.0,0.0
2740,16.5,16.5,29.5,16.0,1.0,0.0,1.0,0.0
2953,16.0,16.0,36.5,20.5,1.0,0.0,1.0,0.0
3205,15.5,15.5,42.0,22.0,1.0,0.0,1.0,0.0
2764,15.0,15.0,48.0,19.5,1.0,0.0,1.0,0.0
2454,14.5,14.5,49.5,21.0,1.0,0.0,1.0,0.0
1568,13.5,13.5,51.0,20.5,1.0,0.0,1.0,0.0
1006,12.5,12.5,59.0,17.0,1.0,0.0,1.0,0.0
601,12.0,12.0,63.0,16.0,1.0,0.0,1.0,0.0
512,11.0,11.0,72.0,15.0,7.0,0.0,1.0,0.0
431,11.0,11.0,74.5,15.0,7.0,0.0,1.0,0.0
363,11.0,11.0,77.0,18.0,4.0,1.0,0.0,0.0
196,11.0,11.0,77.0,18.0,4.0,1.0,0.0,0.0
168,11.0,11.0,82.0,16.0,4.0,1.0,0.0,0.0
111,10.0,8.0,88.0,15.0,7.0,1.0,0.0,0.0
91,10.5,9.5,91.0,13.0,7.0,1.0,0.0,0.0
85,11.0,11.0,91.0,13.0,3.0,1.0,0.0,0.0
125,11.0,11.0,94.0,14.0,3.0,1.0,0.0,0.0
227,12.0,12.0,88.0,17.0,3.0,1.0,0.0,0.0
411,12.0,12.0,88.0,17.0,3.0,1.0,0.0,0.0
631,13.0,13.0,82.0,18.5,3.0,1.0,0.0,0.0
956,13.5,13.5,79.5,16.0,3.0,1.0,0.0,0.0
1434,14.0,14.0,77.0,22.0,3.0,1.0,0.0,0.0
1707,15.0,15.0,68.0,25.0,2.0,1.0,0.0,0.0
1880,15.5,15.5,65.5,27.0,2.0,1.0,0.0,0.0
2283,17.0,17.0,59.0,26.0,2.0,1.0,0.0,0.0
2221,16.0,16.0,59.0,27.0,2.0,1.0,0.0,0.0
1587,15.5,15.5,65.5,30.0,7.0,1.0,0.0,0.0
1283,14.5,14.5,72.5,29.5,7.0,1.0,0.0,0.0
902,13.5,13.5,79.5,28.5,7.0,1.0,0.0,0.0
858,12.0,12.0,72.0,20.0,2.0,1.0,0.0,0.0
725,12.0,12.0,72.0,21.0,2.0,1.0,0.0,0.0
442,12.0,12.0,63.0,22.0,2.0,1.0,0.0,0.0
454,11.0,11.0,69.5,21.0,2.0,1.0,0.0,0.0
288,11.0,11.0,67.0,24.0,2.0,1.0,0.0,0.0
158,10.0,7.0,69.0,22.0,1.0,0.0,0.0,0.0
113,10.0,7.5,67.0,20.5,1.0,0.0,0.0,0.0
77,9.0,7.0,71.0,15.0,1.0,0.0,0.0,0.0
41,8.5,6.5,73.5,14.0,1.0,0.0,0.0,0.0
41,8.0,6.0,76.0,12.0,1.0,0.0,0.0,0.0
109,7.0,5.0,81.0,13.0,1.0,0.0,0.0,0.0
674,8.0,5.5,76.0,14.0,1.0,0.0,0.0,0.0
2315,9.0,6.5,66.0,17.0,1.0,0.0,0.0,0.0
4298,10.0,8.0,62.0,15.0,2.0,0.0,0.0,0.0
2099,11.0,11.0,54.0,10.0,2.0,0.0,0.0,0.0
1089,12.5,12.5,45.5,15.0,2.0,0.0,0.0,0.0
1028,13.5,13.5,42.5,14.0,2.0,0.0,0.0,0.0
1314,14.5,14.5,37.5,17.0,1.0,0.0,0.0,0.0
1413,14.5,14.5,39.0,18.0,1.0,0.0,0.0,0.0
1273,14.5,14.5,36.0,20.5,1.0,0.0,0.0,0.0
1363,14.0,14.0,39.0,18.5,1.0,0.0,0.0,0.0
1942,15.0,15.0,36.5,18.5,1.0,0.0,0.0,0.0
3717,15.0,15.0,39.0,17.0,1.0,0.0,0.0,0.0
3741,14.0,14.0,42.5,15.0,1.0,0.0,0.0,0.0
2197,14.0,14.0,44.0,13.0,1.0,0.0,0.0,0.0
1253,13.0,13.0,47.0,9.0,1.0,0.0,0.0,0.0
812,13.0,13.0,49.0,6.5,1.0,0.0,0.0,0.0
602,12.0,12.0,54.0,7.0,1.0,0.0,0.0,0.0
293,11.0,11.0,58.0,10.0,1.0,0.0,0.0,0.0
174,11.0,11.0,60.0,12.0,1.0,0.0,0.0,0.0
97,10.0,8.5,64.5,10.0,1.0,0.0,0.0,0.0
58,9.5,8.0,69.0,9.0,1.0,0.0,0.0,0.0
44,9.0,8.0,68.5,9.0,1.0,0.0,0.0,0.0
50,8.0,6.5,71.0,7.5,1.0,0.0,0.0,0.0
133,8.0,7.0,71.0,6.0,1.0,0.0,0.0,0.0
743,8.5,8.5,68.5,2.0,1.0,0.0,0.0,0.0
2536,11.0,11.0,62.0,0.0,1.0,0.0,0.0,0.0
4743,12.5,12.5,56.5,6.5,1.0,0.0,0.0,0.0
2363,14.5,14.5,46.5,8.0,1.0,0.0,0.0,0.0
1188,15.5,15.5,40.5,14.0,1.0,0.0,0.0,0.0
1208,16.0,16.0,40.5,15.0,2.0,0.0,0.0,0.0
1482,17.0,17.0,39.0,17.5,1.0,0.0,0.0,0.0
1573,17.0,17.0,40.5,18.0,1.0,0.0,0.0,0.0
1582,18.0,18.0,37.0,16.0,1.0,0.0,0.0,0.0
1689,17.0,17.0,38.0,17.0,1.0,0.0,0.0,0.0
2292,17.5,17.5,39.5,13.0,1.0,0.0,0.0,0.0
4312,17.0,17.0,38.0,17.0,1.0,0.0,0.0,0.0
4133,16.5,16.5,26.0,17.5,1.0,0.0,0.0,0.0
2591,15.5,15.5,28.0,12.0,1.0,0.0,0.0,0.0
1493,14.5,14.5,23.0,11.0,1.0,0.0,0.0,0.0
914,13.0,13.0,27.0,11.0,1.0,0.0,0.0,0.0
626,11.5,11.5,29.0,9.0,1.0,0.0,0.0,0.0
158,10.5,10.5,42.5,7.5,1.0,0.0,0.0,0.0
60,11.0,11.0,50.0,5.0,1.0,0.0,0.0,0.0
132,10.0,9.0,56.0,9.0,1.0,0.0,0.0,0.0
43,9.5,8.5,64.0,8.0,1.0,0.0,0.0,0.0
25,9.0,8.0,73.5,7.0,1.0,0.0,0.0,0.0
43,8.0,7.0,79.0,6.5,1.0,0.0,0.0,0.0
124,8.5,8.0,79.0,5.0,1.0,0.0,0.0,0.0
745,9.5,9.0,73.5,6.0,1.0,0.0,0.0,0.0
2409,11.5,11.5,65.0,8.0,1.0,0.0,0.0,0.0
4836,15.0,15.0,50.0,10.0,1.0,0.0,0.0,0.0
2679,17.0,17.0,42.0,14.0,1.0,0.0,0.0,0.0
1351,17.5,17.5,38.0,16.0,1.0,0.0,0.0,0.0
1287,18.0,18.0,35.5,16.0,1.0,0.0,0.0,0.0
1715,19.0,19.0,32.0,18.0,1.0,0.0,0.0,0.0
1773,20.0,20.0,29.0,17.5,1.0,0.0,0.0,0.0
1785,20.0,20.0,31.5,19.5,1.0,0.0,0.0,0.0
1898,18.5,18.5,31.0,24.0,1.0,0.0,0.0,0.0
2621,18.5,18.5,36.0,25.0,1.0,0.0,0.0,0.0
4497,17.5,17.5,38.0,25.0,1.0,0.0,0.0,0.0
4162,15.5,15.5,42.0,25.0,1.0,0.0,0.0,0.0
2583,14.0,14.0,44.0,22.0,1.0,0.0,0.0,0.0
1610,14.0,14.0,48.0,15.0,1.0,0.0,0.0,0.0
999,13.0,13.0,57.0,14.0,1.0,0.0,0.0,0.0
802,12.5,12.5,63.0,16.0,1.0,0.0,0.0,0.0
505,12.0,12.0,67.0,16.0,1.0,0.0,0.0,0.0
266,11.5,11.5,72.0,11.0,1.0,0.0,0.0,0.0
136,11.0,11.0,72.0,7.5,1.0,0.0,0.0,0.0
85,10.5,10.5,74.0,6.0,1.0,0.0,0.0,0.0
77,9.5,9.0,79.0,6.0,1.0,0.0,0.0,0.0
61,9.0,8.5,79.0,5.0,1.0,0.0,0.0,0.0
140,9.0,8.5,79.0,5.0,1.0,0.0,0.0,0.0
712,9.5,8.5,76.0,6.5,1.0,0.0,0.0,0.0
2236,10.5,10.0,76.5,9.0,1.0,0.0,0.0,0.0
4425,12.5,12.5,74.5,10.0,1.0,0.0,0.0,0.0
2495,15.5,15.5,65.5,9.0,1.0,0.0,0.0,0.0
1342,17.0,17.0,59.0,11.0,1.0,0.0,0.0,0.0
1458,18.5,18.5,52.5,15.0,1.0,0.0,0.0,0.0
1845,20.0,20.0,46.0,18.5,1.0,0.0,0.0,0.0
1941,20.0,20.0,44.5,21.5,1.0,0.0,0.0,0.0
1859,21.0,21.0,41.5,20.0,1.0,0.0,0.0,0.0
2091,21.0,21.0,40.5,21.0,1.0,0.0,0.0,0.0
2861,21.0,21.0,43.0,22.0,1.0,0.0,0.0,0.0
4493,20.0,20.0,44.5,23.0,1.0,0.0,0.0,0.0
4136,18.5,18.5,52.5,22.0,1.0,0.0,0.0,0.0
2588,17.5,17.5,55.5,20.5,1.0,0.0,0.0,0.0
1619,16.0,16.0,63.0,15.0,1.0,0.0,0.0,0.0
1118,14.5,14.5,70.0,15.0,1.0,0.0,0.0,0.0
855,14.0,14.0,72.0,11.0,1.0,0.0,0.0,0.0
750,14.0,14.0,74.5,11.0,1.0,0.0,0.0,0.0
564,13.5,13.5,79.5,13.0,1.0,0.0,1.0,0.0
397,13.0,13.0,82.0,11.0,1.0,0.0,1.0,0.0
270,12.0,12.0,88.0,8.0,1.0,0.0,1.0,0.0
168,12.0,12.0,88.0,7.0,1.0,0.0,1.0,0.0
118,12.0,12.0,88.0,8.0,1.0,0.0,1.0,0.0
104,12.0,12.0,85.0,8.0,1.0,0.0,1.0,0.0
152,12.0,12.0,88.0,9.0,1.0,0.0,1.0,0.0
334,13.5,13.5,79.5,6.5,1.0,0.0,1.0,0.0
803,15.0,15.0,72.0,11.0,1.0,0.0,1.0,0.0
1451,18.5,18.5,62.0,10.0,1.0,0.0,1.0,0.0
2219,19.0,19.0,64.0,11.0,1.0,0.0,1.0,0.0
3027,21.5,21.5,55.0,12.0,1.0,0.0,1.0,0.0
3563,23.5,23.5,44.0,12.0,1.0,0.0,1.0,0.0
3984,23.0,23.0,48.5,18.0,2.0,0.0,1.0,0.0
3709,22.5,22.0,47.0,25.0,2.0,0.0,1.0,0.0
4015,22.0,21.0,44.0,22.5,1.0,0.0,1.0,0.0
3773,21.0,21.0,46.0,20.0,1.0,0.0,1.0,0.0
3624,21.0,21.0,44.5,19.5,1.0,0.0,1.0,0.0
3457,21.0,21.0,41.5,23.0,1.0,0.0,1.0,0.0
2738,20.5,20.5,43.0,15.0,1.0,0.0,1.0,0.0
2111,19.0,19.0,50.5,13.0,1.0,0.0,1.0,0.0
1251,18.0,18.0,56.0,14.0,1.0,0.0,1.0,0.0
1071,17.0,17.0,59.0,13.0,1.0,0.0,1.0,0.0
916,16.0,16.0,65.5,10.0,1.0,0.0,1.0,0.0
674,15.0,15.0,68.0,6.5,1.0,0.0,1.0,0.0
516,14.5,14.5,70.0,10.0,1.0,0.0,1.0,0.0
342,13.5,13.5,74.5,13.0,1.0,0.0,1.0,0.0
212,14.0,14.0,72.0,8.0,1.0,0.0,1.0,0.0
128,13.0,13.0,77.0,8.5,1.0,0.0,1.0,0.0
104,13.0,13.0,79.5,8.0,1.0,0.0,1.0,0.0
176,13.5,13.5,79.5,11.0,1.0,0.0,1.0,0.0
317,15.5,15.5,68.0,14.0,1.0,0.0,1.0,0.0
652,17.5,17.5,64.0,12.0,1.0,0.0,1.0,0.0
1342,20.5,20.5,54.5,15.0,1.0,0.0,1.0,0.0
2064,23.0,23.0,45.5,18.0,1.0,0.0,1.0,0.0
2899,23.5,23.5,44.0,19.0,1.0,0.0,1.0,0.0
3728,25.0,25.0,36.0,26.0,1.0,0.0,1.0,0.0
4341,26.0,26.0,37.0,24.0,1.0,0.0,1.0,0.0
4063,26.0,26.0,37.0,21.0,1.0,0.0,1.0,0.0
4181,26.0,26.0,37.0,19.5,1.0,0.0,1.0,0.0
4034,24.0,24.0,42.5,20.0,1.0,0.0,1.0,0.0
3752,24.0,24.0,42.5,26.0,1.0,0.0,1.0,0.0
3733,22.5,22.0,45.5,24.0,1.0,0.0,1.0,0.0
2925,21.0,21.0,51.5,16.5,1.0,0.0,1.0,0.0
2044,19.5,19.5,54.5,19.5,1.0,0.0,1.0,0.0
1227,17.5,17.5,62.0,12.0,1.0,0.0,1.0,0.0
800,17.0,17.0,66.0,11.0,1.0,0.0,1.0,0.0
504,17.0,17.0,63.5,11.0,1.0,0.0,1.0,0.0
238,16.0,16.0,63.0,13.0,1.0,0.0,0.0,0.0
152,16.0,16.0,63.0,16.0,1.0,0.0,0.0,0.0
84,14.5,14.5,70.0,17.0,1.0,0.0,0.0,0.0
63,14.5,14.5,70.0,14.0,1.0,0.0,0.0,0.0
45,14.0,14.0,72.0,6.5,1.0,0.0,0.0,0.0
138,14.0,14.0,74.5,10.0,1.0,0.0,0.0,0.0
745,14.5,14.5,74.5,5.5,1.0,0.0,0.0,0.0
2507,15.5,15.5,74.5,8.5,1.0,0.0,0.0,0.0
4713,17.5,17.5,66.0,15.0,1.0,0.0,0.0,0.0
2345,19.5,19.5,58.0,19.0,1.0,0.0,0.0,0.0
1181,20.5,20.5,51.5,22.0,1.0,0.0,0.0,0.0
1177,22.0,21.5,48.5,19.5,1.0,0.0,0.0,0.0
1440,23.0,23.0,44.0,19.5,1.0,0.0,0.0,0.0
1583,23.0,23.0,44.0,27.0,1.0,0.0,0.0,0.0
1447,22.0,21.0,45.5,27.0,1.0,0.0,0.0,0.0
1676,22.0,22.0,50.0,26.0,2.0,0.0,0.0,0.0
2042,21.0,21.0,53.0,22.0,7.0,0.0,0.0,0.0
2266,18.0,18.0,70.5,22.0,7.0,0.0,0.0,0.0
2847,17.0,17.0,75.0,15.0,7.0,0.0,0.0,0.0
1172,16.5,16.5,78.0,16.0,7.0,0.0,0.0,0.0
965,16.0,16.0,83.0,13.0,7.0,0.0,0.0,0.0
766,16.0,16.0,83.0,12.0,3.0,0.0,0.0,0.0
563,16.0,16.0,83.0,11.0,3.0,0.0,0.0,0.0
352,16.0,16.0,83.0,11.0,2.0,0.0,0.0,0.0
187,16.0,16.0,83.0,9.0,4.0,0.0,0.0,0.0
149,16.0,16.0,83.0,10.0,3.0,0.0,0.0,0.0
86,16.0,16.0,85.5,10.0,7.0,0.0,0.0,0.0
60,16.0,16.0,88.0,16.0,7.0,0.0,0.0,0.0
36,16.0,16.0,88.0,11.0,7.0,0.0,0.0,0.0
102,15.0,15.0,91.0,14.0,7.0,0.0,0.0,0.0
435,15.0,15.0,94.0,14.0,7.0,0.0,0.0,0.0
1651,15.0,15.0,94.0,13.0,7.0,0.0,0.0,0.0
2702,15.0,15.0,94.0,15.0,7.0,0.0,0.0,0.0
1128,15.0,15.0,97.0,16.0,7.0,0.0,0.0,0.0
379,16.0,16.0,94.0,17.5,7.0,0.0,0.0,0.0
345,16.0,16.0,94.0,21.0,7.0,0.0,0.0,0.0
562,17.0,17.0,88.0,20.0,3.0,0.0,0.0,0.0
597,16.0,16.0,94.0,21.0,7.0,0.0,0.0,0.0
622,16.0,16.0,94.0,20.0,3.0,0.0,0.0,0.0
829,16.5,16.5,91.0,19.0,3.0,0.0,0.0,0.0
1112,16.0,16.0,94.0,16.0,3.0,0.0,0.0,0.0
2806,16.5,16.5,91.0,19.5,3.0,0.0,0.0,0.0
2969,17.0,17.0,88.0,16.0,3.0,0.0,0.0,0.0
1841,16.0,16.0,94.0,17.0,3.0,0.0,0.0,0.0
1184,16.0,16.0,91.0,13.0,3.0,0.0,0.0,0.0
819,16.0,16.0,88.0,11.0,3.0,0.0,0.0,0.0
564,15.0,15.0,94.0,11.0,7.0,0.0,0.0,0.0
287,15.0,15.0,94.0,9.0,7.0,0.0,0.0,0.0
108,15.0,15.0,94.0,6.5,7.0,0.0,0.0,0.0
31,15.0,15.0,94.0,5.0,7.0,0.0,0.0,0.0
22,15.0,15.0,94.0,5.0,7.0,0.0,0.0,0.0
13,15.0,15.0,94.0,8.0,7.0,0.0,0.0,0.0
30,15.0,15.0,94.0,10.0,7.0,0.0,0.0,0.0
93,15.0,15.0,94.0,13.0,7.0,0.0,0.0,0.0
646,15.0,15.0,94.0,12.0,3.0,0.0,0.0,0.0
1967,14.5,14.5,97.0,12.0,4.0,0.0,0.0,0.0
4162,15.0,15.0,94.0,12.0,3.0,0.0,0.0,0.0
2098,15.0,15.0,100.0,10.0,3.0,0.0,0.0,0.0
766,15.5,15.5,97.0,9.0,7.0,0.0,0.0,0.0
378,15.5,15.5,97.0,7.5,7.0,0.0,0.0,0.0
894,17.5,17.5,88.0,13.0,3.0,0.0,0.0,0.0
914,17.5,17.5,85.5,14.0,7.0,0.0,0.0,0.0
513,18.0,18.0,85.5,7.5,7.0,0.0,0.0,0.0
982,18.5,18.5,80.5,7.0,7.0,0.0,0.0,0.0
1447,17.5,17.5,91.0,7.5,7.0,0.0,0.0,0.0
3420,18.5,18.5,83.0,14.0,2.0,0.0,0.0,0.0
3486,18.0,18.0,83.0,15.5,2.0,0.0,0.0,0.0
2227,17.5,17.5,83.0,18.5,2.0,0.0,0.0,0.0
1402,16.5,16.5,91.0,16.0,2.0,0.0,0.0,0.0
844,16.0,16.0,88.0,7.0,1.0,0.0,0.0,0.0
687,15.0,15.0,94.0,4.0,1.0,0.0,0.0,0.0
444,15.0,15.0,97.0,5.0,1.0,0.0,0.0,0.0
238,15.0,15.0,94.0,5.5,2.0,0.0,0.0,0.0
101,15.0,15.0,97.0,11.0,7.0,0.0,0.0,0.0
52,15.0,15.0,94.0,6.5,1.0,0.0,0.0,0.0
36,14.5,14.5,91.0,10.0,1.0,0.0,0.0,0.0
45,13.5,13.5,94.0,10.0,2.0,0.0,0.0,0.0
134,12.5,12.5,91.0,8.0,2.0,0.0,0.0,0.0
770,12.5,12.5,91.0,7.0,1.0,0.0,0.0,0.0
2465,13.5,13.5,85.0,12.0,1.0,0.0,0.0,0.0
4648,15.5,15.5,74.5,16.0,1.0,0.0,0.0,0.0
2486,16.0,16.0,72.0,15.0,1.0,0.0,0.0,0.0
1290,18.0,18.0,70.5,14.0,2.0,0.0,0.0,0.0
1127,20.5,20.5,58.5,20.0,2.0,0.0,0.0,0.0
1625,21.5,21.5,55.0,17.0,2.0,0.0,0.0,0.0
1636,22.5,22.5,48.5,24.5,2.0,0.0,0.0,0.0
1634,22.5,22.0,44.0,22.0,2.0,0.0,0.0,0.0
1712,23.0,23.0,48.5,23.0,1.0,0.0,0.0,0.0
